beds,baths,area,distance,price,price_bucket
3.0,4.0,2661.0,10.461437759980715,1500000.0,price >= 900k
2.0,1.0,1016.0,9.5758108826012,550000.0,price < 600k
2.0,2.0,983.0,7.914134638864277,369900.0,price < 600k
5.0,5.0,3395.0,13.768968157573356,1499000.0,price >= 900k
5.0,5.0,4399.0,9.251976038532414,2079000.0,price >= 900k
1.0,1.0,694.0,1.5064917710441696,615000.0,600k <= price < 900k
3.0,2.0,2003.0,24.122372075549755,599000.0,price < 600k
1.0,1.0,773.0,1.8322319532516622,699000.0,600k <= price < 900k
2.0,1.0,643.0,0.5113851610437798,667000.0,600k <= price < 900k
17.0,12.0,10501.0,3.280502249527183,1950000.0,price >= 900k
4.0,4.0,3322.0,13.736001291918207,1499000.0,price >= 900k
2.0,2.0,1450.0,4.676943764388529,830000.0,600k <= price < 900k
1.0,1.0,615.0,4.379357691826753,629900.0,600k <= price < 900k
6.0,6.0,3240.0,11.889959619439239,829900.0,600k <= price < 900k
2.0,2.0,1350.0,3.1722321863232,899000.0,600k <= price < 900k
3.0,2.0,1632.0,12.34999410599058,649900.0,600k <= price < 900k
1.0,1.0,591.0,5.133646358820788,419000.0,price < 600k
4.0,3.0,4072.0,21.601277973430875,2300000.0,price >= 900k
2.0,2.0,929.0,3.0336890867333834,609000.0,600k <= price < 900k
4.0,3.0,2470.0,13.7282032329346,849000.0,600k <= price < 900k
2.0,2.0,1236.0,6.249289267693432,599000.0,price < 600k
3.0,2.0,1344.0,6.647019206643267,629000.0,600k <= price < 900k
3.0,1.0,1169.0,5.076276584954793,599000.0,price < 600k
1.0,2.0,1732.0,9.367091924041862,849000.0,600k <= price < 900k
14.0,5.0,4855.0,5.1416069193957545,1650000.0,price >= 900k
3.0,1.0,1092.0,13.859463878727537,429900.0,price < 600k
2.0,2.0,1324.0,8.525097716985234,829000.0,600k <= price < 900k
1.0,1.0,950.0,10.991778974955498,485000.0,price < 600k
2.0,2.0,1522.0,19.85963393664186,885000.0,600k <= price < 900k
5.0,5.0,2900.0,12.288371633578222,960000.0,price >= 900k
5.0,5.0,5030.0,14.464850241871218,1999000.0,price >= 900k
4.0,3.0,2400.0,16.93801476577671,799999.0,600k <= price < 900k
2.0,2.0,1720.0,1.5176789853123203,1599000.0,price >= 900k
4.0,5.0,4676.0,17.97519889824473,1980000.0,price >= 900k
4.0,3.0,2241.0,4.230910396017289,1850000.0,price >= 900k
2.0,2.0,926.0,1.6604277851243685,949000.0,price >= 900k
2.0,1.0,818.0,2.5586388604065813,639800.0,600k <= price < 900k
1.0,1.0,993.0,0.9692887140415245,619000.0,600k <= price < 900k
2.0,2.0,1207.0,1.921842698031575,1349999.0,price >= 900k
2.0,3.0,1938.0,1.921842698031575,2849999.0,price >= 900k
3.0,5.0,2967.0,11.753556582357737,1399900.0,price >= 900k
2.0,1.0,1164.0,5.710559509101027,750000.0,600k <= price < 900k
2.0,2.0,1254.0,1.1944287833809535,1499000.0,price >= 900k
3.0,3.0,2362.0,11.51158786236332,988000.0,price >= 900k
2.0,3.0,1640.0,0.19496940411175318,2175000.0,price >= 900k
2.0,3.0,1460.0,0.5940729895196247,1549000.0,price >= 900k
2.0,1.0,819.0,7.988109792716959,519999.0,price < 600k
7.0,6.0,4000.0,2.304839359796596,2790000.0,price >= 900k
12.0,4.0,4048.0,5.388833031785028,1750000.0,price >= 900k
1.0,1.0,697.0,4.1574893126442625,714950.0,600k <= price < 900k
5.0,5.0,2482.0,4.686964774981673,1849000.0,price >= 900k
2.0,1.0,780.0,10.181584520742101,369000.0,price < 600k
5.0,2.0,2108.0,8.53301005187519,749900.0,600k <= price < 900k
1.0,1.0,643.0,0.9982750726968509,659000.0,600k <= price < 900k
6.0,9.0,9544.0,24.96693269622393,4300000.0,price >= 900k
0.0,1.0,440.0,5.845804419290264,460000.0,price < 600k
8.0,10.0,4888.0,3.2660784400800966,2595000.0,price >= 900k
3.0,3.0,1743.0,11.653391684889593,774900.0,600k <= price < 900k
2.0,1.0,897.0,3.330247780549141,689900.0,600k <= price < 900k
8.0,5.0,4003.0,10.271167650445774,995000.0,price >= 900k
1.0,2.0,951.0,1.0260140129569641,1065000.0,price >= 900k
2.0,3.0,1036.0,2.8903940951050977,799000.0,600k <= price < 900k
6.0,2.0,2744.0,13.579974639058086,675000.0,600k <= price < 900k
3.0,2.0,1475.0,12.197146353217384,579900.0,price < 600k
3.0,1.0,1290.0,6.433438155192006,699999.0,600k <= price < 900k
4.0,4.0,2800.0,4.4011982791593764,2619000.0,price >= 900k
2.0,1.0,905.0,2.1042608271031487,799000.0,600k <= price < 900k
4.0,4.0,2800.0,4.399184429083677,2619000.0,price >= 900k
3.0,2.0,1456.0,8.794192437239472,629000.0,600k <= price < 900k
1.0,1.0,672.0,2.5184190456582187,499000.0,price < 600k
2.0,1.0,542.0,0.5140457930317062,635000.0,600k <= price < 900k
5.0,3.0,3694.0,13.587654075888132,1775000.0,price >= 900k
4.0,2.0,2100.0,17.372792968308715,549000.0,price < 600k
2.0,1.0,900.0,2.9953000476780076,649000.0,600k <= price < 900k
2.0,2.0,1137.0,2.0456119681066998,1399000.0,price >= 900k
6.0,6.0,5346.0,6.985622488917965,2275000.0,price >= 900k
2.0,2.0,1151.0,7.126091374635257,975000.0,price >= 900k
4.0,3.0,4649.0,26.62227447549161,1199000.0,price >= 900k
1.0,1.0,525.0,2.0974255428191646,519000.0,price < 600k
4.0,1.0,1228.0,14.992051994555347,499999.0,price < 600k
2.0,3.0,2153.0,16.798340756400755,1150000.0,price >= 900k
2.0,2.0,1147.0,1.3194868002410813,2000000.0,price >= 900k
1.0,1.0,758.0,4.432450313615436,739900.0,600k <= price < 900k
4.0,2.0,3234.0,12.312174855030998,1185000.0,price >= 900k
2.0,2.0,1414.0,4.746942359014726,999900.0,price >= 900k
3.0,2.0,1322.0,13.767838300481536,650000.0,600k <= price < 900k
1.0,1.0,686.0,1.5654339721706796,600000.0,600k <= price < 900k
3.0,4.0,2181.0,27.52689209547854,1075000.0,price >= 900k
3.0,2.0,1524.0,28.558446835787173,325000.0,price < 600k
2.0,2.0,1432.0,3.1441783739135607,849000.0,600k <= price < 900k
1.0,1.0,360.0,0.631298443057224,419000.0,price < 600k
2.0,3.0,1427.0,6.653458556863765,599900.0,price < 600k
1.0,1.0,890.0,2.0208615816271904,869000.0,600k <= price < 900k
4.0,2.0,1734.0,7.08000118524078,799900.0,600k <= price < 900k
3.0,1.0,1220.0,4.909124414158357,475000.0,price < 600k
9.0,6.0,4880.0,5.725673722139155,1395000.0,price >= 900k
2.0,3.0,1710.0,8.196390558102964,574999.0,price < 600k
2.0,2.0,1148.0,6.777567941569673,875000.0,600k <= price < 900k
2.0,1.0,1036.0,3.3980889946436825,875000.0,600k <= price < 900k
11.0,5.0,4086.0,4.627402057790457,1499999.0,price >= 900k
2.0,1.0,881.0,4.564366618127475,499900.0,price < 600k
2.0,2.0,1022.0,15.290441128631565,399900.0,price < 600k
3.0,2.0,1608.0,23.93430074359766,698000.0,600k <= price < 900k
2.0,2.0,1535.0,1.053615628006458,1595000.0,price >= 900k
3.0,2.0,1100.0,13.423877901042907,500000.0,price < 600k
3.0,2.0,1400.0,13.433625295873345,550000.0,price < 600k
3.0,2.0,1400.0,13.41560054667423,550000.0,price < 600k
1.0,1.0,675.0,6.926115332342379,449000.0,price < 600k
4.0,2.0,2524.0,18.756121022679313,724900.0,600k <= price < 900k
2.0,1.0,1060.0,13.679432565198326,515000.0,price < 600k
5.0,4.0,3116.0,15.361846819666228,1290000.0,price >= 900k
4.0,4.0,2800.0,3.286566951594863,1299000.0,price >= 900k
2.0,3.0,1365.0,2.961345534494055,725000.0,600k <= price < 900k
3.0,2.0,1313.0,5.5254647785766,689900.0,600k <= price < 900k
1.0,1.0,590.0,7.367458094423923,199900.0,price < 600k
4.0,2.0,1348.0,3.8897289636616357,850000.0,600k <= price < 900k
2.0,2.0,1215.0,2.68978066265666,649900.0,600k <= price < 900k
2.0,1.0,753.0,6.242991795712832,515000.0,price < 600k
2.0,2.0,1318.0,0.5153865665939996,1899000.0,price >= 900k
1.0,1.0,877.0,5.801601392760866,659000.0,600k <= price < 900k
7.0,3.0,3157.0,3.9214764905314694,1199000.0,price >= 900k
3.0,2.0,1648.0,5.834342316420341,699000.0,600k <= price < 900k
2.0,3.0,1170.0,3.914902604383128,699999.0,600k <= price < 900k
2.0,2.0,1092.0,4.42614074058458,1150000.0,price >= 900k
3.0,1.0,961.0,24.19666039502515,375000.0,price < 600k
3.0,3.0,1859.0,1.9624273322631507,3849000.0,price >= 900k
2.0,2.0,1010.0,4.443581263540203,609999.0,600k <= price < 900k
2.0,2.0,1088.0,3.9242779797085094,785000.0,600k <= price < 900k
2.0,2.0,1212.0,4.046062096743888,799000.0,600k <= price < 900k
3.0,2.0,1933.0,10.16827742565538,749999.0,600k <= price < 900k
